t_s,target_deg,s01_angle_deg,s01_velocity_deg_s,s01_diag,s01_fault_code,s01_armed,s01_need_calibration,s02_angle_deg,s02_velocity_deg_s,s02_diag,s02_fault_code,s02_armed,s02_need_calibration,s03_angle_deg,s03_velocity_deg_s,s03_diag,s03_fault_code,s03_armed,s03_need_calibration,s04_angle_deg,s04_velocity_deg_s,s04_diag,s04_fault_code,s04_armed,s04_need_calibration
23.296871921000275,-55.039301270007854,-59.692,10.45,FB0101011F000003,0,True,False,-60.189,9.809,FB0101011F000003,0,True,False,-60.199,9.993,FB0101011F000003,0,True,False,-60.129,10.169,FB0101011F000003,0,True,False
23.35247071000049,-54.465667990007205,-59.176,10.327,FB0101011F000003,0,True,False,-59.696,9.861,FB0101011F000003,0,True,False,-59.694,10.107,FB0101011F000003,0,True,False,-59.65,9.598,FB0101011F000003,0,True,False
23.40825654099899,-53.907910980015004,-58.155,10.046,FB0101011F000003,0,True,False,-58.698,10.151,FB0101011F000003,0,True,False,-59.188,10.248,FB0101011F000003,0,True,False,-58.701,9.562,FB0101011F000003,0,True,False
23.46340689399949,-53.35216679999576,-57.665,9.8,FB0101011F000003,0,True,False,-58.17,10.556,FB0101011F000003,0,True,False,-58.16,10.301,FB0101011F000003,0,True,False,-58.217,9.668,FB0101011F000003,0,True,False
23.51788280799883,-52.8025280699876,-57.167,9.958,FB0101011F000003,0,True,False,-57.666,10.09,FB0101011F000003,0,True,False,-57.654,10.116,FB0101011F000003,0,True,False,-57.736,9.633,FB0101011F000003,0,True,False
23.571793326998886,-52.258122290004394,-56.616,9.958,FB0101011F000003,0,True,False,-57.177,9.782,FB0101011F000003,0,True,False,-57.164,9.8,FB0101011F000003,0,True,False,-57.241,9.888,FB0101011F000003,0,True,False
23.62610800499897,-51.718948039997485,-56.078,10.758,FB0101011F000003,0,True,False,-56.682,9.896,FB0101011F000003,0,True,False,-56.677,9.756,FB0101011F000003,0,True,False,-56.715,10.529,FB0101011F000003,0,True,False
23.681037579997792,-51.17580281999835,-55.606,9.431,FB0101011F000003,0,True,False,-56.179,10.063,FB0101011F000003,0,True,False,-56.187,9.791,FB0101011F000003,0,True,False,-56.188,10.529,FB0101011F000003,0,True,False
23.736632193998958,-50.626586100006534,-55.181,9.431,FB0101011F000003,0,True,False,-55.678,10.02,FB0101011F000003,0,True,False,-55.693,9.879,FB0101011F000003,0,True,False,-55.68,10.169,FB0101011F000003,0,True,False
23.791363970998646,-50.069574209992425,-54.765,8.323,FB0101011F000003,0,True,False,-55.162,10.318,FB0101011F000003,0,True,False,-55.202,9.826,FB0101011F000003,0,True,False,-55.175,10.107,FB0101011F000003,0,True,False
23.846291432000726,-49.523332950011536,-54.299,9.308,FB0101011F000003,0,True,False,-54.645,10.345,FB0101011F000003,0,True,False,-54.699,10.055,FB0101011F000003,0,True,False,-54.668,10.143,FB0101011F000003,0,True,False
23.901700218997576,-48.97381320999557,-53.775,10.485,FB0101011F000003,0,True,False,-54.158,9.738,FB0101011F000003,0,True,False,-54.201,9.958,FB0101011F000003,0,True,False,-54.138,10.6,FB0101011F000003,0,True,False
23.956679781000275,-48.41806049000297,-52.671,10.986,FB0101011F000003,0,True,False,-53.173,9.923,FB0101011F000003,0,True,False,-53.213,9.914,FB0101011F000003,0,True,False,-53.125,10.345,FB0101011F000003,0,True,False
24.01120998499755,-47.86895510998875,-52.139,10.635,FB0101011F000003,0,True,False,-52.679,9.879,FB0101011F000003,0,True,False,-52.696,10.336,FB0101011F000003,0,True,False,-52.633,9.844,FB0101011F000003,0,True,False
24.066629462999117,-47.32399893000547,-51.618,10.424,FB0101011F000003,0,True,False,-52.184,9.914,FB0101011F000003,0,True,False,-52.177,10.38,FB0101011F000003,0,True,False,-52.151,9.642,FB0101011F000003,0,True,False
24.121158257999923,-46.76971352000692,-51.115,10.063,FB0101011F000003,0,True,False,-51.685,9.976,FB0101011F000003,0,True,False,-51.652,10.512,FB0101011F000003,0,True,False,-51.677,9.475,FB0101011F000003,0,True,False
24.17573628199898,-46.22521561999747,-50.633,9.633,FB0101011F000003,0,True,False,-51.179,10.116,FB0101011F000003,0,True,False,-51.125,10.538,FB0101011F000003,0,True,False,-51.192,9.694,FB0101011F000003,0,True,False
24.230365797997365,-45.67842947999452,-50.157,9.633,FB0101011F000003,0,True,False,-50.658,10.424,FB0101011F000003,0,True,False,-50.61,10.292,FB0101011F000003,0,True,False,-50.707,9.712,FB0101011F000003,0,True,False
24.28531614899839,-45.13194750998082,-49.631,10.52,FB0101011F000003,0,True,False,-50.168,9.791,FB0101011F000003,0,True,False,-50.109,10.011,FB0101011F000003,0,True,False,-50.224,9.659,FB0101011F000003,0,True,False
24.340659245997813,-44.58276682998984,-49.075,10.52,FB0101011F000003,0,True,False,-49.68,9.773,FB0101011F000003,0,True,False,-49.628,9.624,FB0101011F000003,0,True,False,-49.716,10.151,FB0101011F000003,0,True,False
24.396219247999397,-44.02680429000611,-48.585,9.8,FB0101011F000003,0,True,False,-49.177,10.046,FB0101011F000003,0,True,False,-49.145,9.668,FB0101011F000003,0,True,False,-49.201,10.31,FB0101011F000003,0,True,False
24.451821406997624,-43.47203540000918,-48.144,8.815,FB0101011F000003,0,True,False,-48.68,9.949,FB0101011F000003,0,True,False,-48.659,9.712,FB0101011F000003,0,True,False,-48.695,10.116,FB0101011F000003,0,True,False
24.508004556999367,-42.91500465998979,-47.271,8.947,FB0101011F000003,0,True,False,-47.656,10.459,FB0101011F000003,0,True,False,-47.672,9.967,FB0101011F000003,0,True,False,-47.7,9.976,FB0101011F000003,0,True,False
24.56453443400096,-42.35483529999328,-46.76,10.213,FB0101011F000003,0,True,False,-47.148,10.151,FB0101011F000003,0,True,False,-47.168,10.081,FB0101011F000003,0,True,False,-47.176,10.468,FB0101011F000003,0,True,False
24.619181802998355,-41.79025143999752,-46.239,10.415,FB0101011F000003,0,True,False,-46.652,9.932,FB0101011F000003,0,True,False,-46.678,9.791,FB0101011F000003,0,True,False,-46.662,10.274,FB0101011F000003,0,True,False
24.673954116999084,-41.24504315001104,-45.706,10.661,FB0101011F000003,0,True,False,-46.161,9.809,FB0101011F000003,0,True,False,-46.173,10.099,FB0101011F000003,0,True,False,-46.147,10.318,FB0101011F000003,0,True,False
24.728940057997534,-40.695480370013684,-45.185,10.433,FB0101011F000003,0,True,False,-45.67,9.826,FB0101011F000003,0,True,False,-45.682,9.826,FB0101011F000003,0,True,False,-45.646,10.02,FB0101011F000003,0,True,False
24.783909814999788,-40.14628327000537,-44.655,10.591,FB0101011F000003,0,True,False,-45.176,9.879,FB0101011F000003,0,True,False,-45.19,9.835,FB0101011F000003,0,True,False,-45.16,9.712,FB0101011F000003,0,True,False
24.83850138499838,-39.59656988001371,-44.133,10.441,FB0101011F000003,0,True,False,-44.679,9.94,FB0101011F000003,0,True,False,-44.689,10.02,FB0101011F000003,0,True,False,-44.695,9.29,FB0101011F000003,0,True,False
24.89292713100076,-39.05079969001236,-43.636,9.94,FB0101011F000003,0,True,False,-44.173,10.134,FB0101011F000003,0,True,False,-44.177,10.248,FB0101011F000003,0,True,False,-44.221,9.492,FB0101011F000003,0,True,False
24.947833375998016,-38.504652560004615,-43.163,9.466,FB0101011F000003,0,True,False,-43.655,10.353,FB0101011F000003,0,True,False,-43.66,10.345,FB0101011F000003,0,True,False,-43.738,9.659,FB0101011F000003,0,True,False
25.002704722999624,-37.95689766000579,-42.671,9.826,FB0101011F000003,0,True,False,-42.679,9.642,FB0101011F000003,0,True,False,-43.163,9.94,FB0101011F000003,0,True,False,-43.266,9.44,FB0101011F000003,0,True,False
25.057806724998954,-37.40863751998404,-41.593,10.635,FB0101011F000003,0,True,False,-42.184,9.905,FB0101011F000003,0,True,False,-42.185,9.738,FB0101011F000003,0,True,False,-42.236,10.617,FB0101011F000003,0,True,False
25.1134658689989,-36.857875130008324,-41.126,9.334,FB0101011F000003,0,True,False,-41.683,10.028,FB0101011F000003,0,True,False,-41.695,9.791,FB0101011F000003,0,True,False,-41.707,10.582,FB0101011F000003,0,True,False
25.16856487699988,-36.30119713998283,-40.7,8.517,FB0101011F000003,0,True,False,-41.18,10.046,FB0101011F000003,0,True,False,-41.202,9.861,FB0101011F000003,0,True,False,-41.19,10.345,FB0101011F000003,0,True,False
25.224367684000754,-35.749246240011416,-40.265,8.701,FB0101011F000003,0,True,False,-40.667,10.274,FB0101011F000003,0,True,False,-40.711,9.826,FB0101011F000003,0,True,False,-40.678,10.23,FB0101011F000003,0,True,False
25.27954721900096,-35.192936310013465,-39.774,9.826,FB0101011F000003,0,True,False,-40.148,10.38,FB0101011F000003,0,True,False,-40.193,10.362,FB0101011F000003,0,True,False,-40.159,10.38,FB0101011F000003,0,True,False
25.334280650000437,-34.641302109994285,-39.236,10.758,FB0101011F000003,0,True,False,-39.644,10.063,FB0101011F000003,0,True,False,-39.691,10.028,FB0101011F000003,0,True,False,-39.622,10.74,FB0101011F000003,0,True,False
25.3888911369977,-34.0936814700035,-38.696,10.758,FB0101011F000003,0,True,False,-39.155,9.791,FB0101011F000003,0,True,False,-39.191,10.002,FB0101011F000003,0,True,False,-39.134,9.765,FB0101011F000003,0,True,False
25.443413494998822,-33.54629082001338,-38.169,10.811,FB0101011F000003,0,True,False,-38.666,9.782,FB0101011F000003,0,True,False,-38.686,10.107,FB0101011F000003,0,True,False,-38.627,10.125,FB0101011F000003,0,True,False
25.498517464999168,-33.00254139001481,-37.648,10.415,FB0101011F000003,0,True,False,-38.175,9.817,FB0101011F000003,0,True,False,-38.183,10.055,FB0101011F000003,0,True,False,-38.143,9.686,FB0101011F000003,0,True,False
25.553480133999983,-32.45081379998737,-37.131,10.336,FB0101011F000003,0,True,False,-37.172,10.169,FB0101011F000003,0,True,False,-37.671,10.239,FB0101011F000003,0,True,False,-37.66,9.659,FB0101011F000003,0,True,False
25.609041583000362,-31.901865010004265,-36.145,9.659,FB0101011F000003,0,True,False,-36.659,10.248,FB0101011F000003,0,True,False,-36.652,10.063,FB0101011F000003,0,True,False,-36.686,9.861,FB0101011F000003,0,True,False
25.664323928998783,-31.346221960011462,-35.663,9.659,FB0101011F000003,0,True,False,-36.154,10.099,FB0101011F000003,0,True,False,-36.14,10.23,FB0101011F000003,0,True,False,-36.202,9.668,FB0101011F000003,0,True,False
25.718988096999965,-30.793455290004204,-35.123,10.793,FB0101011F000003,0,True,False,-35.656,9.958,FB0101011F000003,0,True,False,-35.642,9.967,FB0101011F000003,0,True,False,-35.723,9.589,FB0101011F000003,0,True,False
25.773331501997745,-30.24640093000926,-34.581,10.837,FB0101011F000003,0,True,False,-35.16,9.932,FB0101011F000003,0,True,False,-35.147,9.905,FB0101011F000003,0,True,False,-35.215,10.16,FB0101011F000003,0,True,False
25.82873594299963,-29.70361641000636,-34.097,9.686,FB0101011F000003,0,True,False,-34.661,9.984,FB0101011F000003,0,True,False,-34.661,9.712,FB0101011F000003,0,True,False,-34.699,10.318,FB0101011F000003,0,True,False
25.883939545998146,-29.14962883998669,-34.097,9.686,FB0101011F000003,0,True,False,-34.162,9.976,FB0101011F000003,0,True,False,-34.178,9.659,FB0101011F000003,0,True,False,-34.188,10.213,FB0101011F000003,0,True,False
25.938890680998156,-28.596874700015178,-33.237,8.481,FB0101011F000003,0,True,False,-33.655,10.143,FB0101011F000003,0,True,False,-33.696,9.642,FB0101011F000003,0,True,False,-33.69,9.958,FB0101011F000003,0,True,False
25.992924587000743,-28.046800179981794,-32.774,9.272,FB0101011F000003,0,True,False,-33.141,10.274,FB0101011F000003,0,True,False,-33.197,9.976,FB0101011F000003,0,True,False,-33.189,10.028,FB0101011F000003,0,True,False
26.047803294000914,-27.504948819987476,-32.262,10.222,FB0101011F000003,0,True,False,-32.64,10.02,FB0101011F000003,0,True,False,-32.694,10.055,FB0101011F000003,0,True,False,-32.655,10.679,FB0101011F000003,0,True,False
26.1030226820003,-26.957421709994378,-31.726,10.731,FB0101011F000003,0,True,False,-31.656,9.844,FB0101011F000003,0,True,False,-32.201,9.87,FB0101011F000003,0,True,False,-32.154,10.02,FB0101011F000003,0,True,False
26.158595143999264,-26.406015370012035,-30.668,10.468,FB0101011F000003,0,True,False,-31.158,9.958,FB0101011F000003,0,True,False,-31.174,10.336,FB0101011F000003,0,True,False,-31.123,10.081,FB0101011F000003,0,True,False
26.21494504599832,-25.847254159998556,-30.141,10.538,FB0101011F000003,0,True,False,-30.666,9.835,FB0101011F000003,0,True,False,-30.663,10.213,FB0101011F000003,0,True,False,-30.634,9.782,FB0101011F000003,0,True,False
26.269986710998637,-25.286533719990985,-29.625,10.538,FB0101011F000003,0,True,False,-30.168,9.967,FB0101011F000003,0,True,False,-30.149,10.283,FB0101011F000003,0,True,False,-30.155,9.589,FB0101011F000003,0,True,False
26.324320289000752,-24.736300129989104,-29.127,9.967,FB0101011F000003,0,True,False,-29.651,10.336,FB0101011F000003,0,True,False,-29.634,10.301,FB0101011F000003,0,True,False,-29.676,9.571,FB0101011F000003,0,True,False
26.378619529998105,-24.193715859983058,-28.647,9.606,FB0101011F000003,0,True,False,-29.144,10.143,FB0101011F000003,0,True,False,-29.12,10.274,FB0101011F000003,0,True,False,-29.198,9.571,FB0101011F000003,0,True,False
26.432959508998465,-23.64932434000366,-28.132,10.301,FB0101011F000003,0,True,False,-28.663,9.624,FB0101011F000003,0,True,False,-28.615,10.116,FB0101011F000003,0,True,False,-28.717,9.615,FB0101011F000003,0,True,False
26.487647531997936,-23.10636138998234,-27.577,10.301,FB0101011F000003,0,True,False,-28.164,9.976,FB0101011F000003,0,True,False,-28.123,9.826,FB0101011F000003,0,True,False,-28.209,10.16,FB0101011F000003,0,True,False
26.54267313699893,-22.559214159991825,-27.071,10.107,FB0101011F000003,0,True,False,-27.662,10.046,FB0101011F000003,0,True,False,-27.641,9.65,FB0101011F000003,0,True,False,-27.688,10.415,FB0101011F000003,0,True,False
26.59786023199922,-22.00904797999101,-26.627,8.877,FB0101011F000003,0,True,False,-27.173,9.773,FB0101011F000003,0,True,False,-27.155,9.712,FB0101011F000003,0,True,False,-27.164,10.477,FB0101011F000003,0,True,False
26.65378215599776,-21.4556307300154,-26.207,8.411,FB0101011F000003,0,True,False,-26.178,10.099,FB0101011F000003,0,True,False,-26.666,9.773,FB0101011F000003,0,True,False,-26.664,10.011,FB0101011F000003,0,True,False
26.70977123799821,-20.896789510006784,-25.265,9.993,FB0101011F000003,0,True,False,-25.665,10.257,FB0101011F000003,0,True,False,-25.664,10.125,FB0101011F000003,0,True,False,-25.645,10.415,FB0101011F000003,0,True,False
26.765175880998868,-20.336398760009615,-24.736,10.582,FB0101011F000003,0,True,False,-25.153,10.248,FB0101011F000003,0,True,False,-25.167,9.949,FB0101011F000003,0,True,False,-25.126,10.38,FB0101011F000003,0,True,False
26.82074349300092,-19.781901860005746,-24.2,10.731,FB0101011F000003,0,True,False,-24.656,9.932,FB0101011F000003,0,True,False,-24.674,9.853,FB0101011F000003,0,True,False,-24.629,9.932,FB0101011F000003,0,True,False
26.875645840998914,-19.228349459990568,-23.677,10.459,FB0101011F000003,0,True,False,-24.157,9.976,FB0101011F000003,0,True,False,-24.179,9.896,FB0101011F000003,0,True,False,-24.129,10.011,FB0101011F000003,0,True,False
26.93064968500039,-18.67888524000591,-23.154,10.45,FB0101011F000003,0,True,False,-23.663,9.888,FB0101011F000003,0,True,False,-23.676,10.055,FB0101011F000003,0,True,False,-23.647,9.642,FB0101011F000003,0,True,False
26.985111294998205,-18.129306779992476,-22.646,10.169,FB0101011F000003,0,True,False,-23.167,9.923,FB0101011F000003,0,True,False,-23.17,10.134,FB0101011F000003,0,True,False,-23.157,9.791,FB0101011F000003,0,True,False
27.040116748998116,-17.58492703000229,-22.142,10.072,FB0101011F000003,0,True,False,-22.674,9.844,FB0101011F000003,0,True,False,-22.657,10.257,FB0101011F000003,0,True,False,-22.671,9.721,FB0101011F000003,0,True,False
27.094863521997468,-17.035514899980626,-21.653,9.791,FB0101011F000003,0,True,False,-22.169,10.107,FB0101011F000003,0,True,False,-22.146,10.213,FB0101011F000003,0,True,False,-22.177,9.888,FB0101011F000003,0,True,False
27.149989096000354,-16.487120070014498,-21.152,10.02,FB0101011F000003,0,True,False,-21.683,9.721,FB0101011F000003,0,True,False,-21.642,10.09,FB0101011F000003,0,True,False,-21.702,9.492,FB0101011F000003,0,True,False
27.20503308199841,-15.936011000012513,-20.075,10.6,FB0101011F000003,0,True,False,-20.691,9.984,FB0101011F000003,0,True,False,-20.658,9.826,FB0101011F000003,0,True,False,-20.694,10.389,FB0101011F000003,0,True,False
27.260418599998957,-15.386638790005236,-19.607,9.36,FB0101011F000003,0,True,False,-20.186,10.107,FB0101011F000003,0,True,False,-20.171,9.747,FB0101011F000003,0,True,False,-20.174,10.406,FB0101011F000003,0,True,False
27.314773956000863,-14.832519070005219,-19.179,8.561,FB0101011F000003,0,True,False,-19.681,10.099,FB0101011F000003,0,True,False,-19.678,9.853,FB0101011F000003,0,True,False,-19.671,10.046,FB0101011F000003,0,True,False
27.370784398997785,-14.286108460000833,-18.753,8.517,FB0101011F000003,0,True,False,-19.166,10.301,FB0101011F000003,0,True,False,-19.181,9.94,FB0101011F000003,0,True,False,-19.167,10.09,FB0101011F000003,0,True,False
27.426541214997997,-13.72632243001135,-18.282,9.422,FB0101011F000003,0,True,False,-18.653,10.257,FB0101011F000003,0,True,False,-18.676,10.107,FB0101011F000003,0,True,False,-18.66,10.125,FB0101011F000003,0,True,False
27.48167297799955,-13.168744920003519,-17.755,10.538,FB0101011F000003,0,True,False,-18.153,9.993,FB0101011F000003,0,True,False,-18.175,10.011,FB0101011F000003,0,True,False,-18.125,10.714,FB0101011F000003,0,True,False
27.53665910500058,-12.617909900000086,-17.216,10.784,FB0101011F000003,0,True,False,-17.66,9.87,FB0101011F000003,0,True,False,-17.679,9.923,FB0101011F000003,0,True,False,-17.622,10.055,FB0101011F000003,0,True,False
27.591834632999962,-12.069171959992673,-16.682,10.679,FB0101011F000003,0,True,False,-17.169,9.809,FB0101011F000003,0,True,False,-17.176,10.072,FB0101011F000003,0,True,False,-17.113,10.187,FB0101011F000003,0,True,False
27.647520301998156,-11.516426829984994,-16.161,10.415,FB0101011F000003,0,True,False,-16.673,9.932,FB0101011F000003,0,True,False,-16.675,10.011,FB0101011F000003,0,True,False,-16.626,9.73,FB0101011F000003,0,True,False
27.704619793999882,-10.959107779999613,-15.636,10.512,FB0101011F000003,0,True,False,-16.17,10.055,FB0101011F000003,0,True,False,-16.174,10.011,FB0101011F000003,0,True,False,-16.143,9.668,FB0101011F000003,0,True,False
27.759560103000695,-10.38653447998513,-14.626,9.861,FB0101011F000003,0,True,False,-15.173,10.099,FB0101011F000003,0,True,False,-15.156,10.204,FB0101011F000003,0,True,False,-15.177,9.598,FB0101011F000003,0,True,False
27.81537737799954,-9.839615620003315,-14.138,9.756,FB0101011F000003,0,True,False,-14.665,10.16,FB0101011F000003,0,True,False,-14.649,10.134,FB0101011F000003,0,True,False,-14.705,9.448,FB0101011F000003,0,True,False
27.87083331100075,-9.281297980014642,-13.617,10.415,FB0101011F000003,0,True,False,-14.17,9.888,FB0101011F000003,0,True,False,-14.143,10.125,FB0101011F000003,0,True,False,-14.233,9.448,FB0101011F000003,0,True,False
27.92519984899991,-8.72680238000612,-13.075,10.855,FB0101011F000003,0,True,False,-13.676,9.888,FB0101011F000003,0,True,False,-13.652,9.817,FB0101011F000003,0,True,False,-13.726,10.125,FB0101011F000003,0,True,False
27.98046154400072,-8.184705630010285,-12.581,9.879,FB0101011F000003,0,True,False,-13.178,9.958,FB0101011F000003,0,True,False,-13.165,9.747,FB0101011F000003,0,True,False,-13.203,10.468,FB0101011F000003,0,True,False
28.035042344999965,-7.6323809799941955,-12.147,9.879,FB0101011F000003,0,True,False,-12.679,9.984,FB0101011F000003,0,True,False,-12.678,9.738,FB0101011F000003,0,True,False,-12.685,10.362,FB0101011F000003,0,True,False
28.090625460998126,-7.085887319990434,-11.723,8.481,FB0101011F000003,0,True,False,-12.183,9.914,FB0101011F000003,0,True,False,-12.185,9.853,FB0101011F000003,0,True,False,-12.18,10.09,FB0101011F000003,0,True,False
28.14496054600022,-6.529751210000541,-11.285,8.763,FB0101011F000003,0,True,False,-11.676,10.143,FB0101011F000003,0,True,False,-11.684,10.02,FB0101011F000003,0,True,False,-11.675,10.107,FB0101011F000003,0,True,False
28.199994804999733,-5.9861197200007155,-10.792,8.763,FB0101011F000003,0,True,False,-11.171,10.09,FB0101011F000003,0,True,False,-11.183,10.02,FB0101011F000003,0,True,False,-11.143,10.644,FB0101011F000003,0,True,False
28.25603192899871,-5.436424750005244,-9.704,11.004,FB0101011F000003,0,True,False,-10.175,10.046,FB0101011F000003,0,True,False,-10.186,10.055,FB0101011F000003,0,True,False,-10.118,10.178,FB0101011F000003,0,True,False
28.31167015900064,-4.875469830003567,-9.166,10.758,FB0101011F000003,0,True,False,-9.68,9.888,FB0101011F000003,0,True,False,-9.678,10.151,FB0101011F000003,0,True,False,-9.621,9.949,FB0101011F000003,0,True,False
28.367668717000925,-4.3172083199897315,-8.631,10.688,FB0101011F000003,0,True,False,-9.187,9.87,FB0101011F000003,0,True,False,-9.169,10.178,FB0101011F000003,0,True,False,-9.129,9.844,FB0101011F000003,0,True,False
28.424010836999514,-3.7560859299992444,-8.118,10.274,FB0101011F000003,0,True,False,-8.684,10.055,FB0101011F000003,0,True,False,-8.659,10.204,FB0101011F000003,0,True,False,-8.657,9.439,FB0101011F000003,0,True,False
28.48019330600073,-3.195128109982761,-7.619,9.976,FB0101011F000003,0,True,False,-8.173,10.222,FB0101011F000003,0,True,False,-8.148,10.213,FB0101011F000003,0,True,False,-8.175,9.642,FB0101011F000003,0,True,False
28.53554341599738,-2.6329685100063216,-7.138,9.624,FB0101011F000003,0,True,False,-7.654,10.38,FB0101011F000003,0,True,False,-7.643,10.099,FB0101011F000003,0,True,False,-7.687,9.747,FB0101011F000003,0,True,False
28.591130468998017,-2.0783761399798095,-6.638,9.993,FB0101011F000003,0,True,False,-7.162,9.844,FB0101011F000003,0,True,False,-7.148,9.914,FB0101011F000003,0,True,False,-7.218,9.387,FB0101011F000003,0,True,False
28.646926437999355,-1.5239326599839842,-6.097,10.811,FB0101011F000003,0,True,False,-6.673,9.782,FB0101011F000003,0,True,False,-6.665,9.65,FB0101011F000003,0,True,False,-6.723,9.896,FB0101011F000003,0,True,False
28.70257346699873,-0.9645307100072387,-5.583,10.292,FB0101011F000003,0,True,False,-6.175,9.958,FB0101011F000003,0,True,False,-6.182,9.659,FB0101011F000003,0,True,False,-6.209,10.292,FB0101011F000003,0,True,False
28.757293328999367,-0.4097323099995265,-4.683,8.657,FB0101011F000003,0,True,False,-5.169,10.125,FB0101011F000003,0,True,False,-5.211,9.782,FB0101011F000003,0,True,False,-5.196,9.976,FB0101011F000003,0,True,False
28.81193106700084,0.13600409001809055,-4.256,8.534,FB0101011F000003,0,True,False,-4.654,10.301,FB0101011F000003,0,True,False,-4.713,9.958,FB0101011F000003,0,True,False,-4.7,9.914,FB0101011F000003,0,True,False
28.866882316997362,0.6834477899974445,-3.78,8.534,FB0101011F000003,0,True,False,-4.147,10.134,FB0101011F000003,0,True,False,-4.206,10.134,FB0101011F000003,0,True,False,-4.194,10.125,FB0101011F000003,0,True,False
28.922050496999873,1.2336740300088564,-3.252,10.547,FB0101011F000003,0,True,False,-3.644,10.063,FB0101011F000003,0,True,False,-3.702,10.072,FB0101011F000003,0,True,False,-3.665,10.582,FB0101011F000003,0,True,False
28.97600909099856,1.78394999999,-2.723,10.582,FB0101011F000003,0,True,False,-3.164,9.606,FB0101011F000003,0,True,False,-3.199,10.072,FB0101011F000003,0,True,False,-3.159,10.107,FB0101011F000003,0,True,False
29.03076093799973,2.323601909993158,-2.189,10.679,FB0101011F000003,0,True,False,-2.673,9.809,FB0101011F000003,0,True,False,-2.692,10.134,FB0101011F000003,0,True,False,-2.648,10.23,FB0101011F000003,0,True,False
29.086087345000124,2.8708019199984847,-1.67,10.389,FB0101011F000003,0,True,False,-2.241,8.648,FB0101011F000003,0,True,False,-2.183,10.178,FB0101011F000003,0,True,False,-2.162,9.721,FB0101011F000003,0,True,False
29.14036647299872,3.4243565699944156,-1.147,10.468,FB0101011F000003,0,True,False,-2.055,3.709,FB0101011F000003,0,True,False,-1.67,10.266,FB0101011F000003,0,True,False,-1.682,9.589,FB0101011F000003,0,True,False
29.195527761999983,3.966824380004269,-0.644,10.055,FB0101011F000003,0,True,False,-1.642,8.271,FB0101011F000003,0,True,False,-1.153,10.336,FB0101011F000003,0,True,False,-1.216,9.334,FB0101011F000003,0,True,False
29.249730588999228,4.518344610005428,-0.157,9.738,FB0101011F000003,0,True,False,-1.155,9.738,FB0101011F000003,0,True,False,-0.646,10.151,FB0101011F000003,0,True,False,-0.725,9.809,FB0101011F000003,0,True,False
29.305741829997714,5.063523270000587,0.88,10.907,FB0101011F000003,0,True,False,-0.089,10.608,FB0101011F000003,0,True,False,0.363,10.09,FB0101011F000003,0,True,False,0.241,9.773,FB0101011F000003,0,True,False
29.36192550299893,5.623675210008514,1.43,10.986,FB0101011F000003,0,True,False,0.446,10.696,FB0101011F000003,0,True,False,0.857,9.879,FB0101011F000003,0,True,False,0.768,10.538,FB0101011F000003,0,True,False
29.4181416959982,6.185273410010268,1.917,9.756,FB0101011F000003,0,True,False,0.993,10.942,FB0101011F000003,0,True,False,1.349,9.844,FB0101011F000003,0,True,False,1.3,10.644,FB0101011F000003,0,True,False
29.473879090997798,6.747596929999432,2.359,8.842,FB0101011F000003,0,True,False,1.542,10.986,FB0101011F000003,0,True,False,1.839,9.791,FB0101011F000003,0,True,False,1.815,10.292,FB0101011F000003,0,True,False
29.529252921998705,7.304709759991965,2.776,8.323,FB0101011F000003,0,True,False,2.082,10.793,FB0101011F000003,0,True,False,2.329,9.809,FB0101011F000003,0,True,False,2.316,10.028,FB0101011F000003,0,True,False
29.58584132100077,7.857203720013786,3.229,8.323,FB0101011F000003,0,True,False,2.632,11.004,FB0101011F000003,0,True,False,2.833,10.072,FB0101011F000003,0,True,False,2.821,10.099,FB0101011F000003,0,True,False
29.642232066998986,8.42428223000752,3.741,10.239,FB0101011F000003,0,True,False,3.18,10.969,FB0101011F000003,0,True,False,3.326,9.861,FB0101011F000003,0,True,False,3.357,10.714,FB0101011F000003,0,True,False
29.69688293099898,8.98557262000395,4.276,10.705,FB0101011F000003,0,True,False,3.704,10.477,FB0101011F000003,0,True,False,3.817,9.817,FB0101011F000003,0,True,False,3.849,9.835,FB0101011F000003,0,True,False
29.753125182000076,9.533020130002114,4.801,10.512,FB0101011F000003,0,True,False,4.216,10.239,FB0101011F000003,0,True,False,4.314,9.94,FB0101011F000003,0,True,False,4.358,10.178,FB0101011F000003,0,True,False
29.8080241059979,10.095367069989152,5.846,10.45,FB0101011F000003,0,True,False,5.243,10.283,FB0101011F000003,0,True,False,5.323,10.178,FB0101011F000003,0,True,False,5.32,9.668,FB0101011F000003,0,True,False
29.863023855999927,10.64508895000472,6.356,10.195,FB0101011F000003,0,True,False,5.755,10.239,FB0101011F000003,0,True,False,5.829,10.134,FB0101011F000003,0,True,False,5.795,9.501,FB0101011F000003,0,True,False
29.918037120998633,11.194836930008023,6.842,9.712,FB0101011F000003,0,True,False,6.274,10.371,FB0101011F000003,0,True,False,5.829,10.134,FB0101011F000003,0,True,False,6.271,9.527,FB0101011F000003,0,True,False
29.973306116000458,11.743728340006783,7.323,9.624,FB0101011F000003,0,True,False,6.797,10.459,FB0101011F000003,0,True,False,6.853,10.195,FB0101011F000003,0,True,False,6.76,9.773,FB0101011F000003,0,True,False
