t_s,target_deg_s,velocity_deg_s,diag
4.893461776999175,0,0.084,FB0000021D000002
4.945348634999391,0,-0.084,FB0000021D000002
4.997048654000537,0,-0.084,FB0000021D000002
5.049030581998522,0,0.084,FB0000021D000002
5.100904678001825,0,0.085,FB0000021D000002
5.15477053900031,0,-0.254,FB0000021D000002
5.206763073001639,0,0.084,FB0000021D000002
5.258831366998493,0,0.169,FB0000021D000002
5.310783933000494,0,0.169,FB0000021D000002
5.36281888600206,0,-0.169,FB0000021D000002
5.414907360998768,0,-0.084,FB0000021D000002
5.466589517000102,0,-0.084,FB0000021D000002
5.518573110999569,0,0.338,FB0000021D000002
5.570138006001798,0,-0.084,FB0000021D000002
5.62214158200004,0,-0.085,FB0000021D000002
5.673777930001961,0,-0.085,FB0000021D000002
5.727356079998572,0,0.169,FB0000021D000002
5.779360032000113,-30,0.169,FB0000021D000002
5.831282565999572,-30,0.084,FB0000021D000002
5.882921111999167,-30,-0.084,FB0000021D000002
5.934700909001549,-30,0.169,FB0000021D000002
5.986480889001541,-30,0.169,FB0000021D000002
6.038378097000532,-30,-0.169,FB0000021D000002
6.090190992999851,-30,-0.085,FB0000021D000002
6.141973547000816,-30,-0.085,FB0000021D000002
6.1940258639988315,-30,0.0,FB0000021D000002
6.245955087000766,-30,0.0,FB0000021D000002
6.2978842459997395,-30,0.085,FB0000021D000002
6.349658087001444,-30,-0.169,FB0000021D000002
6.401778480998473,-30,0.084,FB0000021D000002
6.453882418998546,-30,0.338,FB0000021D000002
6.505986635998852,-30,0.0,FB0000021D000002
6.557806420998531,-30,0.0,FB0000021D000002
6.609977607000474,-30,0.084,FB0000021D000002
6.661845638001978,-30,0.084,FB0000021D000002
6.7157093819987494,-30,-0.254,FB0000021D000002
6.767617352001253,-30,-0.254,FB0000021D000002
6.819524176000414,-30,0.169,FB0000021D000002
6.871249292998982,-30,0.169,FB0000021D000002
6.923145105000003,-30,0.084,FB0000021D000002
6.974876737000159,-30,0.423,FB0000021D000002
7.026698836998548,-30,0.0,FB0000021D000002
7.078601436001918,-30,-0.169,FB0000021D000002
7.130724590999307,-30,-0.169,FB0000021D000002
7.182838749999064,-30,0.253,FB0000021D000002
7.234879390001879,-30,0.253,FB0000021D000002
7.286937322001904,-30,0.0,FB0000021D000002
7.339019166000071,-30,0.169,FB0000021D000002
7.390957367999363,-30,0.169,FB0000021D000002
7.442551568001363,-30,0.084,FB0000021D000002
7.494333106998965,-30,0.084,FB0000021D000002
7.546136125001794,-30,0.085,FB0000021D000002
7.5984204490014235,-30,0.0,FB0000021D000002
7.650662249001471,-30,0.254,FB0000021D000002
7.702398159999575,-30,0.169,FB0000021D000002
7.753995719998784,-30,0.084,FB0000021D000002
7.805922153998836,-30,-0.084,FB0000021D000002
7.857937143999152,-30,0.253,FB0000021D000002
7.909978069001227,-30,0.084,FB0000021D000002
7.96167398399848,-30,0.084,FB0000021D000002
8.013499715001672,-30,0.085,FB0000021D000002
8.06525747699925,-30,0.085,FB0000021D000002
8.117056472001423,-30,0.254,FB0000021D000002
8.168926565998845,-30,0.423,FB0000021D000002
8.220983211002022,-30,0.423,FB0000021D000002
8.272700549001456,-30,0.507,FB0000021D000002
8.324458743998548,-30,0.761,FB0000021D000002
8.376094834999094,-30,0.761,FB0000021D000002
8.427889821999997,-30,2.197,FB0000021D000002
8.479925217001437,-30,3.549,FB0000021D000002
8.532010994000302,-30,31.86,FB0000021D000002
8.583629665001354,-30,35.663,FB0000021D000002
8.636957228998654,-30,5.493,FB0000021D000002
8.689154542000324,-30,5.493,FB0000021D000002
8.740821315001085,-30,0.845,FB0000021D000002
8.79259435700078,-30,0.845,FB0000021D000002
8.844306691000384,-30,0.0,FB0000021D000002
8.896291288001521,-30,0.169,FB0000021D000002
8.948159714000212,-30,0.169,FB0000021D000002
9.000294036999549,-30,0.085,FB0000021D000002
9.052062729999307,-30,0.169,FB0000021D000002
9.10429138100153,-30,0.254,FB0000021D000002
9.15614681200168,-30,0.254,FB0000021D000002
9.208363009001914,-30,0.0,FB0000021D000002
9.260363256998971,-30,-0.084,FB0000021D000002
9.312269202000607,0,-0.085,FB0000021D000002
9.364239333001024,0,0.338,FB0000021D000002
9.415836078998836,0,-0.085,FB0000021D000002
9.467634155000269,0,-0.085,FB0000021D000002
9.519459923001705,0,0.0,FB0000021D000002
9.571381801000825,0,0.085,FB0000021D000002
9.623497123000561,0,0.085,FB0000021D000002
9.675101969001844,0,0.084,FB0000021D000002
9.727493938000407,0,0.254,FB0000021D000002
9.779541028001404,0,-0.084,FB0000021D000002
9.8316544670015,0,0.254,FB0000021D000002
9.883643466000649,0,-0.084,FB0000021D000002
9.935504897999635,0,0.084,FB0000021D000002
9.987845362000371,0,-0.084,FB0000021D000002
10.040007322000747,0,-0.084,FB0000021D000002
10.092553180998948,0,-0.084,FB0000021D000002
10.146005549999245,0,0.0,FB0000021D000002
10.197672094000154,0,0.254,FB0000021D000002
10.249083787999552,0,0.254,FB0000021D000002
10.302015740999195,0,-0.254,FB0000021D000002
10.35327346700069,0,0.254,FB0000021D000002
10.406117294998694,0,0.085,FB0000021D000002
10.457754273000319,0,0.084,FB0000021D000002
10.510599042001559,0,-0.254,FB0000021D000002
10.562046679999185,0,0.0,FB0000021D000002
10.615361496998958,0,-0.084,FB0000021D000002
10.668022780999308,0,0.0,FB0000021D000002
10.71958820600048,0,0.0,FB0000021D000002
10.772450544001913,0,-0.085,FB0000021D000002
11.427898942001775,0,-0.085,FB0000021D000002
