t_s,target_deg_s,velocity_deg_s,diag
6.696696487000736,-30,0.0,FB0000021D000002
6.749310058999981,-30,0.084,FB0000021D000002
6.802211240999895,-30,-0.169,FB0000021D000002
6.855173033000028,-30,-0.169,FB0000021D000002
6.908246456998313,-30,0.0,FB0000021D000002
6.960131823998381,-30,0.0,FB0000021D000002
7.013233142999525,-30,0.084,FB0000021D000002
7.066231883,-30,0.084,FB0000021D000002
7.117945886999223,-30,-0.254,FB0000021D000002
7.1710006590001285,-30,0.169,FB0000021D000002
7.223204789999727,-30,0.169,FB0000021D000002
7.2764397360006114,-30,0.169,FB0000021D000002
7.327128517001256,-30,-0.254,FB0000021D000002
7.380158354000741,-30,-0.084,FB0000021D000002
7.433289631000662,-30,-0.084,FB0000021D000002
7.485224605999974,-30,-0.084,FB0000021D000002
7.538204748998396,-30,0.084,FB0000021D000002
7.590142894001474,-30,0.084,FB0000021D000002
7.643288962000952,-30,-0.085,FB0000021D000002
7.694829702999414,-30,0.0,FB0000021D000002
7.74776777399893,-30,0.085,FB0000021D000002
7.800157245001174,-30,0.085,FB0000021D000002
7.8518884609984525,-30,0.084,FB0000021D000002
7.905037330001505,-30,0.0,FB0000021D000002
7.956663334000041,-30,0.0,FB0000021D000002
8.009713804000057,-30,0.084,FB0000021D000002
8.061332777000644,-30,0.084,FB0000021D000002
8.114705521998985,-30,0.169,FB0000021D000002
8.167622321998351,-30,0.084,FB0000021D000002
8.220452319998003,-30,-0.084,FB0000021D000002
8.273551382000733,-30,0.338,FB0000021D000002
8.325399172998004,-30,-0.169,FB0000021D000002
8.378473884000414,-30,0.338,FB0000021D000002
8.430065639000532,-30,0.0,FB0000021D000002
8.481743186999665,-30,0.0,FB0000021D000002
8.532894357998885,-30,0.169,FB0000021D000002
8.58604325700071,-30,0.169,FB0000021D000002
8.637694199998805,-30,0.084,FB0000021D000002
8.690632870999252,-30,0.169,FB0000021D000002
8.743458981000003,-30,0.338,FB0000021D000002
8.796260088998679,-30,0.338,FB0000021D000002
8.847760200998891,-30,0.254,FB0000021D000002
8.900634671997977,-30,0.423,FB0000021D000002
8.953785076999338,-30,0.423,FB0000021D000002
9.005561923000641,-30,0.423,FB0000021D000002
9.058551122001518,-30,1.183,FB0000021D000002
9.111319863000972,-30,1.183,FB0000021D000002
9.163124410999444,-30,1.944,FB0000021D000002
9.216138718998991,-30,3.465,FB0000021D000002
9.268998389001354,-30,12.17,FB0000021D000002
